Id|Body
8369232|"<pre><code>f = open('data.txt','r')
string = """"
while 1:
    line = f.readline()
    if not line:break
    string += line

f.close()


print string
</code></pre>
"
35041435|"<p><code>pip install -U setuptools</code> and <code>easy_install</code> was putting egg-info in the wrong directory.</p>

<p>Then I just reinstalled <code>apt-get install python-dev</code>.
Let me install the drivers I want after that</p>
"
1810760|"<p>Try <a href=""http://docs.python.org/library/os.html#os.chdir"" rel=""noreferrer""><code>os.chdir</code></a></p>

<blockquote>
<pre><code>os.chdir(path)
</code></pre>
  
  <p>        Change the current working directory to path. Availability: Unix, Windows.</p>
</blockquote>
"
1229342|"<p>Like other people have said, generally Python strings are supposed to be immutable.</p>

<p>However, if you are using CPython, the implementation at python.org, it is possible to use ctypes to modify the string structure in memory.</p>

<p>Here is an example where I use the technique to clear a string.</p>

<p><a href=""https://stackoverflow.com/questions/982682/mark-data-as-sensitive-in-python/983525#983525"">Mark data as sensitive in python</a></p>

<p>I mention this for the sake of completeness, and this should be your last resort as it is hackish.</p>
"
28576383|"<blockquote>
  <h1>How do I get the current time in Python?</h1>
</blockquote>

<h2>The <code>time</code> module</h2>

<p>The <code>time</code> module provides functions that tells us the time in ""seconds since the epoch"" as well as other utilities.</p>

<pre><code>import time
</code></pre>

<h3>Unix Epoch Time</h3>

<p>This is the format you should get timestamps in for saving in databases. It is a simple floating point number that can be converted to an integer. It is also good for arithmetic in seconds, as it represents the number of seconds since Jan 1, 1970 00:00:00, and it is memory light relative to the other representations of time we'll be looking at next:</p>

<pre><code>&gt;&gt;&gt; time.time()
1424233311.771502
</code></pre>

<p>This timestamp does not account for leap-seconds, so it's not linear - leap seconds are ignored. So while it is not equivalent to the international UTC standard, it is close, and therefore quite good for most cases of record-keeping. </p>

<p>This is not ideal for human scheduling, however. If you have a future event you wish to take place at a certain point in time, you'll want to store that time with a string that can be parsed into a datetime object or a serialized datetime object (these will be described later).</p>

<h3><code>time.ctime</code></h3>

<p>You can also represent the current time in the way preferred by your operating system (which means it can change when you change your system preferences, so don't rely on this to be standard across all systems, as I've seen others expect). This is typically user friendly, but doesn't typically result in strings one can sort chronologically:</p>

<pre><code>&gt;&gt;&gt; time.ctime()
'Tue Feb 17 23:21:56 2015'
</code></pre>

<p>You can hydrate timestamps into human readable form with <code>ctime</code> as well:</p>

<pre><code>&gt;&gt;&gt; time.ctime(1424233311.771502)
'Tue Feb 17 23:21:51 2015'
</code></pre>

<p>This conversion is also not good for record-keeping (except in text that will only be parsed by humans - and with improved Optical Character Recognition and Artificial Intelligence, I think the number of these cases will diminish).</p>

<h2><code>datetime</code> module</h2>

<p>The <code>datetime</code> module is also quite useful here:</p>

<pre><code>&gt;&gt;&gt; import datetime
</code></pre>

<h3><code>datetime.datetime.now</code></h3>

<p>The <code>datetime.now</code> is a class method that returns the current time. It uses the <code>time.localtime</code> without the timezone info (if not given, otherwise see timezone aware below). It has a representation (which would allow you to recreate an equivalent object) echoed on the shell, but when printed (or coerced to a <code>str</code>), it is in human readable (and nearly ISO) format, and the lexicographic sort is equivalent to the chronological sort:</p>

<pre><code>&gt;&gt;&gt; datetime.datetime.now()
datetime.datetime(2015, 2, 17, 23, 43, 49, 94252)
&gt;&gt;&gt; print(datetime.datetime.now())
2015-02-17 23:43:51.782461
</code></pre>

<h3>datetime's <code>utcnow</code></h3>

<p>You can get a datetime object in UTC time, a global standard, by doing this:</p>

<pre><code>&gt;&gt;&gt; datetime.datetime.utcnow()
datetime.datetime(2015, 2, 18, 4, 53, 28, 394163)
&gt;&gt;&gt; print(datetime.datetime.utcnow())
2015-02-18 04:53:31.783988
</code></pre>

<p>UTC is a time standard that is nearly equivalent to the GMT timezone. (While GMT and UTC do not change for Daylight Savings Time, their users may switch to other timezones, like British Summer Time, during the Summer.) </p>

<h3>datetime timezone aware</h3>

<p>However, none of the datetime objects we've created so far can be easily converted to various timezones. We can solve that problem with the <code>pytz</code> module:</p>

<pre><code>&gt;&gt;&gt; import pytz
&gt;&gt;&gt; then = datetime.datetime.now(pytz.utc)
&gt;&gt;&gt; then
datetime.datetime(2015, 2, 18, 4, 55, 58, 753949, tzinfo=&lt;UTC&gt;)
</code></pre>

<p>Equivalently, in Python 3 we have the <code>timezone</code> class with a utc <code>timezone</code> instance attached, which also makes the object timezone aware (but to convert to another timezone without the handy <code>pytz</code> module is left as an exercise to the reader):</p>

<pre><code>&gt;&gt;&gt; datetime.datetime.now(datetime.timezone.utc)
datetime.datetime(2015, 2, 18, 22, 31, 56, 564191, tzinfo=datetime.timezone.utc)
</code></pre>

<p>And we see we can easily convert to timezones from the original utc object.</p>

<pre><code>&gt;&gt;&gt; print(then)
2015-02-18 04:55:58.753949+00:00
&gt;&gt;&gt; print(then.astimezone(pytz.timezone('US/Eastern')))
2015-02-17 23:55:58.753949-05:00
</code></pre>

<p>You can also make a naive datetime object aware with the <code>pytz</code> timezone <code>localize</code> method, or by replacing the tzinfo attribute (with <code>replace</code>, this is done blindly), but these are more last resorts than best practices:</p>

<pre><code>&gt;&gt;&gt; pytz.utc.localize(datetime.datetime.utcnow())
datetime.datetime(2015, 2, 18, 6, 6, 29, 32285, tzinfo=&lt;UTC&gt;)
&gt;&gt;&gt; datetime.datetime.utcnow().replace(tzinfo=pytz.utc)
datetime.datetime(2015, 2, 18, 6, 9, 30, 728550, tzinfo=&lt;UTC&gt;)
</code></pre>

<p>The <code>pytz</code> module allows us to make our <code>datetime</code> objects timezone aware and convert the times to the hundreds of timezones available in the <code>pytz</code> module.</p>

<p>One could ostensibly serialize this object for UTC time and store <em>that</em> in a database, but it would require far more memory and be more prone to error than simply storing the Unix Epoch time, which I demonstrated first. </p>

<p>The other ways of viewing times are much more error prone, especially when dealing with data that may come from different time zones. You want there to be no confusion as to which timezone a string or serialized datetime object was intended for.</p>

<p>If you're displaying the time with Python for the user, <code>ctime</code> works nicely, not in a table (it doesn't typically sort well), but perhaps in a clock. However, I personally recommend, when dealing with time in Python, either using Unix time, or a timezone aware UTC <code>datetime</code> object. </p>
"
1207460|"<p>Your best approach for such an example would be a <a href=""http://docs.python.org/tutorial/datastructures.html#list-comprehensions"" rel=""noreferrer"">list comprehension</a></p>

<pre><code>somelist = [tup for tup in somelist if determine(tup)]
</code></pre>

<p>In cases where you're doing something more complex than calling a <code>determine</code> function, I prefer constructing a new list and simply appending to it as I go.  For example</p>

<pre><code>newlist = []
for tup in somelist:
    # lots of code here, possibly setting things up for calling determine
    if determine(tup):
        newlist.append(tup)
somelist = newlist
</code></pre>

<p>Copying the list using <code>remove</code> might make your code look a little cleaner, as described in one of the answers below.  You should definitely not do this for extremely large lists, since this involves first copying the entire list, and also performing an <code>O(n)</code> <code>remove</code> operation for each element being removed, making this an <code>O(n^2)</code> algorithm.</p>

<pre><code>for tup in somelist[:]:
    # lots of code here, possibly setting things up for calling determine
    if determine(tup):
        newlist.append(tup)
</code></pre>
"
326279|"<p>Note that rstrip doesn't act exactly like Perl's chomp() because it doesn't modify the string. That is, in Perl:</p>

<pre><code>$x=""a\n"";

chomp $x
</code></pre>

<p>results in <code>$x</code> being <code>""a""</code>.</p>

<p>but in Python:</p>

<pre><code>x=""a\n""

x.rstrip()
</code></pre>

<p>will mean that the value of <code>x</code> is <strong>still</strong> <code>""a\n""</code>. Even <code>x=x.rstrip()</code> doesn't always give the same result, as it strips all whitespace from the end of the string, not just one newline at most.</p>
"
17016257|"<p><strong>Edit 2016</strong></p>

<p>As Raymond <a href=""https://stackoverflow.com/a/39835527/336527"">pointed out</a>, in python 3.5+ where <code>OrderedDict</code> is implemented in C, the list comprehension approach will be slower than <code>OrderedDict</code> (unless you actually need the list at the end - and even then, only if the input is very short). So the best solution for 3.5+ is <code>OrderedDict</code>.</p>

<p><strong>Important Edit 2015</strong></p>

<p>As <a href=""https://stackoverflow.com/a/19279812/1219006"">@abarnert</a> notes, the <a href=""https://pythonhosted.org/more-itertools/api.html"" rel=""noreferrer""><code>more_itertools</code></a> library (<code>pip install more_itertools</code>) contains a <a href=""https://pythonhosted.org/more-itertools/api.html#more_itertools.unique_everseen"" rel=""noreferrer""><code>unique_everseen</code></a> function that is built to solve this problem without any <strong>unreadable</strong> (<code>not seen.add</code>) <strong>mutations</strong> in list comprehensions. This is also the fastest solution too:</p>

<pre><code>&gt;&gt;&gt; from  more_itertools import unique_everseen
&gt;&gt;&gt; items = [1, 2, 0, 1, 3, 2]
&gt;&gt;&gt; list(unique_everseen(items))
[1, 2, 0, 3]
</code></pre>

<p>Just one simple library import and no hacks. 
This comes from an implementation of the itertools recipe <a href=""https://docs.python.org/3/library/itertools.html#itertools-recipes"" rel=""noreferrer""><code>unique_everseen</code></a> which looks like:</p>

<pre><code>def unique_everseen(iterable, key=None):
    ""List unique elements, preserving order. Remember all elements ever seen.""
    # unique_everseen('AAAABBBCCDAABBB') --&gt; A B C D
    # unique_everseen('ABBCcAD', str.lower) --&gt; A B C D
    seen = set()
    seen_add = seen.add
    if key is None:
        for element in filterfalse(seen.__contains__, iterable):
            seen_add(element)
            yield element
    else:
        for element in iterable:
            k = key(element)
            if k not in seen:
                seen_add(k)
                yield element
</code></pre>

<hr>

<p>In Python <code>2.7+</code> the <strike>accepted common idiom</strike> (this works but isn't optimized for speed, i would now use <a href=""https://pythonhosted.org/more-itertools/api.html#more_itertools.unique_everseen"" rel=""noreferrer""><code>unique_everseen</code></a>) for this uses <a href=""http://docs.python.org/3/library/collections.html#collections.OrderedDict"" rel=""noreferrer""><code>collections.OrderedDict</code></a>:</p>

<p>Runtime: <strong>O(N)</strong></p>

<pre><code>&gt;&gt;&gt; from collections import OrderedDict
&gt;&gt;&gt; items = [1, 2, 0, 1, 3, 2]
&gt;&gt;&gt; list(OrderedDict.fromkeys(items))
[1, 2, 0, 3]
</code></pre>

<p>This looks much nicer than:</p>

<pre><code>seen = set()
[x for x in seq if x not in seen and not seen.add(x)]
</code></pre>

<p>and doesn't utilize the <strong>ugly hack</strong>:</p>

<pre><code>not seen.add(x)
</code></pre>

<p>which relies on the fact that <code>set.add</code> is an in-place method that always returns <code>None</code> so <code>not None</code> evaluates to <code>True</code>. </p>

<p>Note however that the hack solution is faster in raw speed though it has the same runtime complexity O(N).</p>
"
9847269|"<p>Use <code>weekday()</code> (<a href=""http://docs.python.org/library/datetime.html#datetime.date.weekday"">docs</a>):</p>

<pre><code>&gt;&gt;&gt; import datetime
&gt;&gt;&gt; datetime.datetime.today()
datetime.datetime(2012, 3, 23, 23, 24, 55, 173504)
&gt;&gt;&gt; datetime.datetime.today().weekday()
4
</code></pre>

<p>From the documentation:</p>

<blockquote>
  <p>Return the day of the week as an integer, where Monday is 0 and Sunday is 6.</p>
</blockquote>
"
36096474|"<p>Install prerequisites.</p>

<pre><code>sudo apt-get install python3 python3-pip virtualenvwrapper
</code></pre>

<p>Create a Python3 based virtual environment. Optionally enable <code>--system-site-packages</code> flag.</p>

<pre><code>mkvirtualenv -p /usr/bin/python3 &lt;venv-name&gt;
</code></pre>

<p>Set into the virtual environment.</p>

<pre><code>workon &lt;venv-name&gt;
</code></pre>

<p>Install other requirements using <code>pip</code> package manager.</p>

<pre><code>pip install -r requirements.txt
pip install &lt;package_name&gt;
</code></pre>

<hr>

<p>When working on multiple python projects simultaneously it is usually recommended to install common packages like <code>Django</code> globally and then reuse them in virtualenvs.</p>

<p>Using this technique saves a lot of time spent on fetching packages and installing them, apart from consuming minimal disk space and network bandwidth.</p>

<pre><code>sudo -H pip3 -v install Django
mkvirtualenv -p $(which python3) --system-site-packages &lt;venv-name&gt;
</code></pre>
"
3242895|"<p>You can ask any object which module it came from by looking at its __ module__ property. This is useful, for example, if you're experimenting at the command line and have imported a lot of things.</p>

<p>Along the same lines, you can ask a module where it came from by looking at its __ file__ property.  This is useful when debugging path issues.</p>
"
1952485|"<p>This isn't sufficient: the object returned by <code>__iter__</code> must implement the iteration protocol (i.e. <code>next</code> method). See the relevant section in the <a href=""http://docs.python.org/library/stdtypes.html#iterator-types"" rel=""noreferrer"">documentation</a>.</p>

<p>In Python, a good practice is to ""try and see"" instead of ""checking"".</p>
"
10973829|"<p>Simplifying a bit, you can imagine <code>map()</code> doing something like this:</p>

<pre><code>def mymap(func, lst):
    result = []
    for e in lst:
        result.append(func(e))
    return result
</code></pre>

<p>As you can see, it takes a function and a list, and returns a new list with the result of applying the function to each of the elements in the input list. I said ""simplifying a bit"" because in reality <code>map()</code> can process <em>more than one</em> iterable:</p>

<blockquote>
  <p>If additional iterable arguments are passed, function must take that many arguments and is applied to the items from all iterables in parallel. If one iterable is shorter than another it is assumed to be extended with None items.</p>
</blockquote>

<p>For the second part in the question: What role does this play in making a Cartesian product? well, <code>map()</code> <em>could</em> be used for generating the cartesian product of a list like this:</p>

<pre><code>lst = [1, 2, 3, 4, 5]

from operator import add
reduce(add, map(lambda i: map(lambda j: (i, j), lst), lst))
</code></pre>

<p>... But to tell the truth, using <a href=""http://docs.python.org/library/itertools.html#itertools.product"" rel=""noreferrer""><code>product()</code></a> is a much simpler and natural way to solve the problem:</p>

<pre><code>from itertools import product
list(product(lst, lst))
</code></pre>

<p>Either way, the result is the cartesian product of <code>lst</code> as defined above:</p>

<pre><code>[(1, 1), (1, 2), (1, 3), (1, 4), (1, 5),
 (2, 1), (2, 2), (2, 3), (2, 4), (2, 5),
 (3, 1), (3, 2), (3, 3), (3, 4), (3, 5),
 (4, 1), (4, 2), (4, 3), (4, 4), (4, 5),
 (5, 1), (5, 2), (5, 3), (5, 4), (5, 5)]
</code></pre>
"
39079453|"<h2>For deleting files:</h2>

<p>You can use <a href=""https://docs.python.org/library/os.html#os.unlink""><code>unlink</code></a> or <a href=""https://docs.python.org/library/os.html#os.remove""><code>remove</code></a>. </p>

<pre><code>os.unlink(path, *, dir_fd=None)
</code></pre>

<p>Or</p>

<pre><code>os.remove(path, *, dir_fd=None)
</code></pre>

<p>This functions removes (deletes) the file path. If path is a directory, <a href=""https://docs.python.org/library/exceptions.html#OSError""><code>OSError</code></a> is raised.</p>

<p>In Python 2, if the path does not exist, <code>OSError</code> with [Errno 2] (<code>ENOENT</code>) is raised. In Python 3, <code>FileNotFoundError</code> with [Errno 2] (<code>ENOENT</code>) is raised. In Python 3, because <code>FileNotFoundError</code> is a subclass of <code>OSError</code>, catching the latter will catch the former.</p>

<h2>For deleting folders:</h2>

<pre><code>os.rmdir(path, *, dir_fd=None)
</code></pre>

<p><a href=""https://docs.python.org/library/os.html#os.rmdir""><code>rmdir</code></a> Remove (delete) the directory path. Only works when the directory is empty, otherwise, <a href=""https://docs.python.org/library/exceptions.html#OSError"">OSError</a> is raised. 
In order to remove whole directory trees, <a href=""https://docs.python.org/library/shutil.html#shutil.rmtree""><code>shutil.rmtree()</code></a> can be used.</p>

<pre><code>shutil.rmtree(path, ignore_errors=False, onerror=None)
</code></pre>

<p><code>shutil.rmtree</code> Delete an entire directory tree. Path must point to a directory (but not a symbolic link to a directory). </p>

<p>If ignore_errors is true, errors resulting from failed removals will be ignored and if false or omitted, such errors are handled by calling a handler specified by onerror or, if that is omitted, they raise an exception.</p>

<p>See also:</p>

<pre><code>os.removedirs(name)
</code></pre>

<p><a href=""https://docs.python.org/library/os.html#os.removedirs""><code>os.removedirs(name)</code></a> Remove directories recursively. Works like rmdir() except that, if the leaf directory is successfully removed, removedirs() tries to successively remove every parent directory mentioned in path until an error is raised (which is ignored, because it generally means that a parent directory is not empty). </p>

<p>For example, os.removedirs('foo/bar/baz') will first remove the directory 'foo/bar/baz', and then remove 'foo/bar' and 'foo' if they are empty. </p>
"
38778859|"<p>Yet another functional solution for Python 2:</p>

<pre><code>from functools import partial

map(partial(map, int), T1)
</code></pre>

<p>Python 3 will be a little bit messy though:</p>

<pre><code>list(map(list, map(partial(map, int), T1)))
</code></pre>
"
18296313|"<p>I recommend looking at <a href=""http://docopt.org/"" rel=""nofollow"">docopt</a> as a simple alternative to these others.</p>

<p>docopt is a new project that works by parsing your --help usage message rather than requiring you to implement everything yourself. You just have to put your usage message in the POSIX format.</p>
"
1035419|"<p>If the file is not too big that holding it in memory is a problem:</p>

<pre><code>bytes_read = open(""filename"", ""rb"").read()
for b in bytes_read:
    process_byte(b)
</code></pre>

<p>where process_byte represents some operation you want to perform on the passed-in byte.</p>

<p>If you want to process a chunk at a time:</p>

<pre><code>file = open(""filename"", ""rb"")
try:
    bytes_read = file.read(CHUNKSIZE)
    while bytes_read:
        for b in bytes_read:
            process_byte(b)
        bytes_read = file.read(CHUNKSIZE)
finally:
    file.close()
</code></pre>
"
15441162|"<p>I like Spyder, it has many tools, such as profiling, intelligent indentation helper and a good autocompletion support</p>

<p><a href=""https://code.google.com/p/spyderlib/"" rel=""nofollow"">https://code.google.com/p/spyderlib/</a></p>
"
1835599|"<p>Generally speaking, the fact that a function which iterates over an object works on strings as well as tuples and lists is more feature than bug.  You certainly <em>can</em> use <code>isinstance</code> or duck typing to check an argument, but why should you?</p>

<p>That sounds like a rhetorical question, but it isn't.  The answer to ""why should I check the argument's type?"" is probably going to suggest a solution to the real problem, not the perceived problem.  Why is it a bug when a string is passed to the function?  Also:  if it's a bug when a string is passed to this function, is it also a bug if some other non-list/tuple iterable is passed to it?  Why, or why not?</p>

<p>I think that the most common answer to the question is likely to be that developers who write <code>f(""abc"")</code> are expecting the function to behave as though they'd written <code>f([""abc""])</code>.  There are probably circumstances where it makes more sense to protect developers from themselves than it does to support the use case of iterating across the characters in a string.  But I'd think long and hard about it first.</p>
"
4847186|"<p>The type module also exists if you are checking more than ints and strings. 
<a href=""http://docs.python.org/library/types.html"" rel=""noreferrer"">http://docs.python.org/library/types.html</a></p>
"
85489|"<pre><code>clock() -&gt; floating point number

Return the CPU time or real time since the start of the process or since
the first call to clock().  This has as much precision as the system
records.

time() -&gt; floating point number

Return the current time in seconds since the Epoch.
Fractions of a second may be present if the system clock provides them.
</code></pre>

<p>Usually time() is more precise, because operating systems do not store the process running time with the precision they store the system time (ie, actual time)</p>
"
22893823|"<p>You can try this code</p>

<pre><code>import glob
import os
filenames_without_extension = [os.path.basename(c).split('.')[0:1][0] for c in glob.glob('your/files/dir/*.txt')]
filenames_with_extension = [os.path.basename(c) for c in glob.glob('your/files/dir/*.txt')]
</code></pre>
"
